Index,Timestamp,Chiller_ID,Label_Type,Status
29672,2018-09-14 00:35:00 SGT,,,
29673,2018-09-14 00:40:00 SGT,,,
29674,2018-09-14 00:45:00 SGT,,,
29675,2018-09-14 00:50:00 SGT,,,
29676,2018-09-14 00:55:00 SGT,,,
29677,2018-09-14 01:00:00 SGT,,,
29678,2018-09-14 01:05:00 SGT,,,
29679,2018-09-14 01:10:00 SGT,,,
29680,2018-09-14 01:15:00 SGT,,,
29681,2018-09-14 01:20:00 SGT,,,
29682,2018-09-14 01:25:00 SGT,,,
29683,2018-09-14 01:30:00 SGT,,,
29684,2018-09-14 01:35:00 SGT,,,
29685,2018-09-14 01:40:00 SGT,,,
29686,2018-09-14 01:45:00 SGT,,,
29687,2018-09-14 01:50:00 SGT,,,
29688,2018-09-14 01:55:00 SGT,,,
29689,2018-09-14 02:00:00 SGT,,,
29690,2018-09-14 02:05:00 SGT,,,
29691,2018-09-14 02:10:00 SGT,,,
29692,2018-09-14 02:15:00 SGT,,,
29693,2018-09-14 02:20:00 SGT,,,
29694,2018-09-14 02:25:00 SGT,,,
29695,2018-09-14 02:30:00 SGT,,,
29696,2018-09-14 02:35:00 SGT,,,
29697,2018-09-14 02:40:00 SGT,,,
29698,2018-09-14 02:45:00 SGT,,,
29699,2018-09-14 02:50:00 SGT,,,
29700,2018-09-14 02:55:00 SGT,,,
29701,2018-09-14 03:00:00 SGT,,,
29702,2018-09-14 03:05:00 SGT,,,
29703,2018-09-14 03:10:00 SGT,,,
29704,2018-09-14 03:15:00 SGT,,,
29705,2018-09-14 03:20:00 SGT,,,
29706,2018-09-14 03:25:00 SGT,,,
29707,2018-09-14 03:30:00 SGT,,,
29708,2018-09-14 03:35:00 SGT,,,
29709,2018-09-14 03:40:00 SGT,,,
29710,2018-09-14 03:45:00 SGT,,,
29711,2018-09-14 03:50:00 SGT,,,
29712,2018-09-14 03:55:00 SGT,,,
29713,2018-09-14 04:00:00 SGT,,,
29714,2018-09-14 04:05:00 SGT,,,
29715,2018-09-14 04:10:00 SGT,,,
29716,2018-09-14 04:15:00 SGT,,,
29717,2018-09-14 04:20:00 SGT,,,
29718,2018-09-14 04:25:00 SGT,,,
29719,2018-09-14 04:30:00 SGT,,,
29720,2018-09-14 04:35:00 SGT,,,
29721,2018-09-14 04:40:00 SGT,,,
29722,2018-09-14 04:45:00 SGT,,,
29723,2018-09-14 04:50:00 SGT,,,
29724,2018-09-14 04:55:00 SGT,,,
29725,2018-09-14 05:00:00 SGT,,,
29726,2018-09-14 05:05:00 SGT,,,
29727,2018-09-14 05:10:00 SGT,,,
29728,2018-09-14 05:15:00 SGT,,,
29729,2018-09-14 05:20:00 SGT,,,
29730,2018-09-14 05:25:00 SGT,,,
29731,2018-09-14 05:30:00 SGT,,,
29732,2018-09-14 05:35:00 SGT,,,
29733,2018-09-14 05:40:00 SGT,,,
29734,2018-09-14 05:45:00 SGT,,,
29735,2018-09-14 05:50:00 SGT,,,
29736,2018-09-14 05:55:00 SGT,,,
29737,2018-09-14 06:00:00 SGT,,,
29738,2018-09-14 06:05:00 SGT,,,
29739,2018-09-14 06:10:00 SGT,,,
29740,2018-09-14 06:15:00 SGT,,,
29741,2018-09-14 06:20:00 SGT,,,
29742,2018-09-14 06:25:00 SGT,,,
29743,2018-09-14 06:30:00 SGT,,,
29744,2018-09-14 06:35:00 SGT,,,
29745,2018-09-14 06:40:00 SGT,,,
29746,2018-09-14 06:45:00 SGT,,,
29747,2018-09-14 06:50:00 SGT,,,
29748,2018-09-14 06:55:00 SGT,,,
29749,2018-09-14 07:00:00 SGT,,,
29750,2018-09-14 07:05:00 SGT,,,
29751,2018-09-14 07:10:00 SGT,,,
29752,2018-09-14 07:15:00 SGT,,,
29753,2018-09-14 07:20:00 SGT,,,
29754,2018-09-14 07:25:00 SGT,,,
29755,2018-09-14 07:30:00 SGT,,,
29756,2018-09-14 07:35:00 SGT,,,
29757,2018-09-14 07:40:00 SGT,,,
29758,2018-09-14 07:45:00 SGT,,,
29759,2018-09-14 07:50:00 SGT,,,
29760,2018-09-14 07:55:00 SGT,,,
29761,2018-09-14 08:00:00 SGT,,,
29762,2018-09-14 08:05:00 SGT,,,
29763,2018-09-14 08:10:00 SGT,,,
29764,2018-09-14 08:15:00 SGT,,,
29765,2018-09-14 08:20:00 SGT,,,
29766,2018-09-14 08:25:00 SGT,,,
29767,2018-09-14 08:30:00 SGT,,,
29768,2018-09-14 08:35:00 SGT,,,
29769,2018-09-14 08:40:00 SGT,,,
29770,2018-09-14 08:45:00 SGT,,,
29771,2018-09-14 08:50:00 SGT,,,
29772,2018-09-14 08:55:00 SGT,,,
29773,2018-09-14 09:00:00 SGT,,,
29774,2018-09-14 09:05:00 SGT,,,
29775,2018-09-14 09:10:00 SGT,,,
29776,2018-09-14 09:15:00 SGT,,,
29777,2018-09-14 09:20:00 SGT,,,
29778,2018-09-14 09:25:00 SGT,,,
29779,2018-09-14 09:30:00 SGT,,,
29780,2018-09-14 09:35:00 SGT,,,
29781,2018-09-14 09:40:00 SGT,,,
29782,2018-09-14 09:45:00 SGT,,,
29783,2018-09-14 09:50:00 SGT,,,
29784,2018-09-14 09:55:00 SGT,,,
29785,2018-09-14 10:00:00 SGT,,,
29786,2018-09-14 10:05:00 SGT,,,
29787,2018-09-14 10:10:00 SGT,,,
29788,2018-09-14 10:15:00 SGT,,,
29789,2018-09-14 10:20:00 SGT,,,
29790,2018-09-14 10:25:00 SGT,,,
29791,2018-09-14 10:30:00 SGT,,,
29792,2018-09-14 10:35:00 SGT,,,
29793,2018-09-14 10:40:00 SGT,,,
29794,2018-09-14 10:45:00 SGT,,,
29795,2018-09-14 10:50:00 SGT,,,
29796,2018-09-14 10:55:00 SGT,,,
29797,2018-09-14 11:00:00 SGT,,,
29798,2018-09-14 11:05:00 SGT,,,
29799,2018-09-14 11:10:00 SGT,,,
29800,2018-09-14 11:15:00 SGT,,,
29801,2018-09-14 11:20:00 SGT,,,
29802,2018-09-14 11:25:00 SGT,,,
29803,2018-09-14 11:30:00 SGT,,,
29804,2018-09-14 11:35:00 SGT,,,
29805,2018-09-14 11:40:00 SGT,,,
29806,2018-09-14 11:45:00 SGT,,,
29807,2018-09-14 11:50:00 SGT,,,
29808,2018-09-14 11:55:00 SGT,,,
29809,2018-09-14 12:00:00 SGT,,,
29810,2018-09-14 12:05:00 SGT,,,
29811,2018-09-14 12:10:00 SGT,,,
29812,2018-09-14 12:15:00 SGT,,,
29813,2018-09-14 12:20:00 SGT,,,
29814,2018-09-14 12:25:00 SGT,,,
29815,2018-09-14 12:30:00 SGT,,,
29816,2018-09-14 12:35:00 SGT,,,
29817,2018-09-14 12:40:00 SGT,,,
29818,2018-09-14 12:45:00 SGT,,,
29819,2018-09-14 12:50:00 SGT,,,
29820,2018-09-14 12:55:00 SGT,,,
29821,2018-09-14 13:00:00 SGT,,,
29822,2018-09-14 13:05:00 SGT,,,
29823,2018-09-14 13:10:00 SGT,,,
29824,2018-09-14 13:15:00 SGT,,,
29825,2018-09-14 13:20:00 SGT,,,
29826,2018-09-14 13:25:00 SGT,,,
29827,2018-09-14 13:30:00 SGT,,,
29828,2018-09-14 13:35:00 SGT,,,
29829,2018-09-14 13:40:00 SGT,,,
29830,2018-09-14 13:45:00 SGT,,,
29831,2018-09-14 13:50:00 SGT,,,
29832,2018-09-14 13:55:00 SGT,,,
29833,2018-09-14 14:00:00 SGT,,,
29834,2018-09-14 14:05:00 SGT,,,
29835,2018-09-14 14:10:00 SGT,,,
29836,2018-09-14 14:15:00 SGT,,,
29837,2018-09-14 14:20:00 SGT,,,
29838,2018-09-14 14:25:00 SGT,,,
29839,2018-09-14 14:30:00 SGT,,,
29840,2018-09-14 14:35:00 SGT,,,
29841,2018-09-14 14:40:00 SGT,,,
29842,2018-09-14 14:45:00 SGT,,,
29843,2018-09-14 14:50:00 SGT,,,
29844,2018-09-14 14:55:00 SGT,,,
29845,2018-09-14 15:00:00 SGT,,,
29846,2018-09-14 15:05:00 SGT,,,
29847,2018-09-14 15:10:00 SGT,,,
29848,2018-09-14 15:15:00 SGT,,,
29849,2018-09-14 15:20:00 SGT,,,
29850,2018-09-14 15:25:00 SGT,,,
29851,2018-09-14 15:30:00 SGT,,,
29852,2018-09-14 15:35:00 SGT,,,
29853,2018-09-14 15:40:00 SGT,,,
29854,2018-09-14 15:45:00 SGT,,,
29855,2018-09-14 15:50:00 SGT,,,
29856,2018-09-14 15:55:00 SGT,,,
29857,2018-09-14 16:00:00 SGT,,,
29858,2018-09-14 16:05:00 SGT,,,
29859,2018-09-14 16:10:00 SGT,,,
29860,2018-09-14 16:15:00 SGT,,,
29861,2018-09-14 16:20:00 SGT,,,
29862,2018-09-14 16:25:00 SGT,,,
29863,2018-09-14 16:30:00 SGT,,,
29864,2018-09-14 16:35:00 SGT,,,
29865,2018-09-14 16:40:00 SGT,,,
29866,2018-09-14 16:45:00 SGT,,,
29867,2018-09-14 16:50:00 SGT,,,
29868,2018-09-14 16:55:00 SGT,,,
29869,2018-09-14 17:00:00 SGT,,,
29870,2018-09-14 17:05:00 SGT,,,
29871,2018-09-14 17:10:00 SGT,,,
29872,2018-09-14 17:15:00 SGT,,,
29873,2018-09-14 17:20:00 SGT,,,
29874,2018-09-14 17:25:00 SGT,,,
29875,2018-09-14 17:30:00 SGT,,,
29876,2018-09-14 17:35:00 SGT,,,
29877,2018-09-14 17:40:00 SGT,,,
29878,2018-09-14 17:45:00 SGT,,,
29879,2018-09-14 17:50:00 SGT,,,
29880,2018-09-14 17:55:00 SGT,,,
29881,2018-09-14 18:00:00 SGT,,,
29882,2018-09-14 18:05:00 SGT,,,
29883,2018-09-14 18:10:00 SGT,,,
29884,2018-09-14 18:15:00 SGT,,,
29885,2018-09-14 18:20:00 SGT,,,
29886,2018-09-14 18:25:00 SGT,,,
29887,2018-09-14 18:30:00 SGT,,,
29888,2018-09-14 18:35:00 SGT,,,
29889,2018-09-14 18:40:00 SGT,,,
29890,2018-09-14 18:45:00 SGT,,,
29891,2018-09-14 18:50:00 SGT,,,
29892,2018-09-14 18:55:00 SGT,,,
29893,2018-09-14 19:00:00 SGT,,,
29894,2018-09-14 19:05:00 SGT,,,
29895,2018-09-14 19:10:00 SGT,,,
29896,2018-09-14 19:15:00 SGT,,,
29897,2018-09-14 19:20:00 SGT,,,
29898,2018-09-14 19:25:00 SGT,,,
29899,2018-09-14 19:30:00 SGT,,,
29900,2018-09-14 19:35:00 SGT,,,
29901,2018-09-14 19:40:00 SGT,,,
29902,2018-09-14 19:45:00 SGT,,,
29903,2018-09-14 19:50:00 SGT,,,
29904,2018-09-14 19:55:00 SGT,,,
29905,2018-09-14 20:00:00 SGT,,,
29906,2018-09-14 20:05:00 SGT,,,
29907,2018-09-14 20:10:00 SGT,,,
29908,2018-09-14 20:15:00 SGT,,,
29909,2018-09-14 20:20:00 SGT,,,
29910,2018-09-14 20:25:00 SGT,,,
29911,2018-09-14 20:30:00 SGT,,,
29912,2018-09-14 20:35:00 SGT,,,
29913,2018-09-14 20:40:00 SGT,,,
29914,2018-09-14 20:45:00 SGT,,,
29915,2018-09-14 20:50:00 SGT,,,
29916,2018-09-14 20:55:00 SGT,,,
29917,2018-09-14 21:00:00 SGT,,,
29918,2018-09-14 21:05:00 SGT,,,
29919,2018-09-14 21:10:00 SGT,,,
29920,2018-09-14 21:15:00 SGT,,,
29921,2018-09-14 21:20:00 SGT,,,
29922,2018-09-14 21:25:00 SGT,,,
29923,2018-09-14 21:30:00 SGT,,,
29924,2018-09-14 21:35:00 SGT,,,
29925,2018-09-14 21:40:00 SGT,,,
29926,2018-09-14 21:45:00 SGT,,,
29927,2018-09-14 21:50:00 SGT,,,
29928,2018-09-14 21:55:00 SGT,,,
29929,2018-09-14 22:00:00 SGT,,,
29930,2018-09-14 22:05:00 SGT,,,
29931,2018-09-14 22:10:00 SGT,,,
29932,2018-09-14 22:15:00 SGT,,,
29933,2018-09-14 22:20:00 SGT,,,
29934,2018-09-14 22:25:00 SGT,,,
29935,2018-09-14 22:30:00 SGT,,,
29936,2018-09-14 22:35:00 SGT,,,
29937,2018-09-14 22:40:00 SGT,,,
29938,2018-09-14 22:45:00 SGT,,,
29939,2018-09-14 22:50:00 SGT,,,
29940,2018-09-14 22:55:00 SGT,,,
29941,2018-09-14 23:00:00 SGT,,,
29942,2018-09-14 23:05:00 SGT,,,
29943,2018-09-14 23:10:00 SGT,,,
29944,2018-09-14 23:15:00 SGT,,,
29945,2018-09-14 23:20:00 SGT,,,
29946,2018-09-14 23:25:00 SGT,,,
29947,2018-09-14 23:30:00 SGT,,,
29948,2018-09-14 23:35:00 SGT,,,
29949,2018-09-14 23:40:00 SGT,,,
29950,2018-09-14 23:45:00 SGT,,,
29951,2018-09-14 23:50:00 SGT,,,
29952,2018-09-14 23:55:00 SGT,,,
29953,2018-09-15 00:00:00 SGT,,,
29954,2018-09-15 00:05:00 SGT,,,
29955,2018-09-15 00:10:00 SGT,,,
29956,2018-09-15 00:15:00 SGT,,,
29957,2018-09-15 00:20:00 SGT,,,
29958,2018-09-15 00:25:00 SGT,,,
29959,2018-09-15 00:30:00 SGT,,,
29960,2018-09-15 00:35:00 SGT,,,
29961,2018-09-15 00:40:00 SGT,,,
29962,2018-09-15 00:45:00 SGT,,,
29963,2018-09-15 00:50:00 SGT,,,
29964,2018-09-15 00:55:00 SGT,,,
29965,2018-09-15 01:00:00 SGT,,,
29966,2018-09-15 01:05:00 SGT,,,
29967,2018-09-15 01:10:00 SGT,,,
29968,2018-09-15 01:15:00 SGT,,,
29969,2018-09-15 01:20:00 SGT,,,
29970,2018-09-15 01:25:00 SGT,,,
29971,2018-09-15 01:30:00 SGT,,,
29972,2018-09-15 01:35:00 SGT,,,
29973,2018-09-15 01:40:00 SGT,,,
29974,2018-09-15 01:45:00 SGT,,,
29975,2018-09-15 01:50:00 SGT,,,
29976,2018-09-15 01:55:00 SGT,,,
29977,2018-09-15 02:00:00 SGT,,,
29978,2018-09-15 02:05:00 SGT,,,
29979,2018-09-15 02:10:00 SGT,,,
29980,2018-09-15 02:15:00 SGT,,,
29981,2018-09-15 02:20:00 SGT,,,
29982,2018-09-15 02:25:00 SGT,,,
29983,2018-09-15 02:30:00 SGT,,,
29984,2018-09-15 02:35:00 SGT,,,
29985,2018-09-15 02:40:00 SGT,,,
29986,2018-09-15 02:45:00 SGT,,,
29987,2018-09-15 02:50:00 SGT,,,
29988,2018-09-15 02:55:00 SGT,,,
29989,2018-09-15 03:00:00 SGT,,,
29990,2018-09-15 03:05:00 SGT,,,
29991,2018-09-15 03:10:00 SGT,,,
29992,2018-09-15 03:15:00 SGT,,,
29993,2018-09-15 03:20:00 SGT,,,
29994,2018-09-15 03:25:00 SGT,,,
29995,2018-09-15 03:30:00 SGT,,,
29996,2018-09-15 03:35:00 SGT,,,
29997,2018-09-15 03:40:00 SGT,,,
29998,2018-09-15 03:45:00 SGT,,,
29999,2018-09-15 03:50:00 SGT,,,
30000,2018-09-15 03:55:00 SGT,,,
30001,2018-09-15 04:00:00 SGT,,,
30002,2018-09-15 04:05:00 SGT,,,
30003,2018-09-15 04:10:00 SGT,,,
30004,2018-09-15 04:15:00 SGT,,,
30005,2018-09-15 04:20:00 SGT,,,
30006,2018-09-15 04:25:00 SGT,,,
30007,2018-09-15 04:30:00 SGT,,,
30008,2018-09-15 04:35:00 SGT,,,
30009,2018-09-15 04:40:00 SGT,,,
30010,2018-09-15 04:45:00 SGT,,,
30011,2018-09-15 04:50:00 SGT,,,
30012,2018-09-15 04:55:00 SGT,,,
30013,2018-09-15 05:00:00 SGT,,,
30014,2018-09-15 05:05:00 SGT,,,
30015,2018-09-15 05:10:00 SGT,,,
30016,2018-09-15 05:15:00 SGT,,,
30017,2018-09-15 05:20:00 SGT,,,
30018,2018-09-15 05:25:00 SGT,,,
30019,2018-09-15 05:30:00 SGT,,,
30020,2018-09-15 05:35:00 SGT,,,
30021,2018-09-15 05:40:00 SGT,,,
30022,2018-09-15 05:45:00 SGT,,,
30023,2018-09-15 05:50:00 SGT,,,
30024,2018-09-15 05:55:00 SGT,,,
30025,2018-09-15 06:00:00 SGT,,,
30026,2018-09-15 06:05:00 SGT,,,
30027,2018-09-15 06:10:00 SGT,,,
30028,2018-09-15 06:15:00 SGT,,,
30029,2018-09-15 06:20:00 SGT,,,
30030,2018-09-15 06:25:00 SGT,,,
30031,2018-09-15 06:30:00 SGT,,,
30032,2018-09-15 06:35:00 SGT,,,
30033,2018-09-15 06:40:00 SGT,,,
30034,2018-09-15 06:45:00 SGT,,,
30035,2018-09-15 06:50:00 SGT,,,
30036,2018-09-15 06:55:00 SGT,,,
30037,2018-09-15 07:00:00 SGT,,,
30038,2018-09-15 07:05:00 SGT,,,
30039,2018-09-15 07:10:00 SGT,,,
30040,2018-09-15 07:15:00 SGT,,,
30041,2018-09-15 07:20:00 SGT,,,
30042,2018-09-15 07:25:00 SGT,,,
30043,2018-09-15 07:30:00 SGT,,,
30044,2018-09-15 07:35:00 SGT,,,
30045,2018-09-15 07:40:00 SGT,,,
30046,2018-09-15 07:45:00 SGT,,,
30047,2018-09-15 07:50:00 SGT,,,
30048,2018-09-15 07:55:00 SGT,,,
30049,2018-09-15 08:00:00 SGT,,,
30050,2018-09-15 08:05:00 SGT,,,
30051,2018-09-15 08:10:00 SGT,,,
30052,2018-09-15 08:15:00 SGT,,,
30053,2018-09-15 08:20:00 SGT,,,
30054,2018-09-15 08:25:00 SGT,,,
30055,2018-09-15 08:30:00 SGT,,,
30056,2018-09-15 08:35:00 SGT,,,
30057,2018-09-15 08:40:00 SGT,,,
30058,2018-09-15 08:45:00 SGT,,,
30059,2018-09-15 08:50:00 SGT,,,
30060,2018-09-15 08:55:00 SGT,,,
30061,2018-09-15 09:00:00 SGT,,,
30062,2018-09-15 09:05:00 SGT,,,
30063,2018-09-15 09:10:00 SGT,,,
30064,2018-09-15 09:15:00 SGT,,,
30065,2018-09-15 09:20:00 SGT,,,
30066,2018-09-15 09:25:00 SGT,,,
30067,2018-09-15 09:30:00 SGT,,,
30068,2018-09-15 09:35:00 SGT,,,
30069,2018-09-15 09:40:00 SGT,,,
30070,2018-09-15 09:45:00 SGT,,,
30071,2018-09-15 09:50:00 SGT,,,
30072,2018-09-15 09:55:00 SGT,,,
30073,2018-09-15 10:00:00 SGT,,,
30074,2018-09-15 10:05:00 SGT,,,
30075,2018-09-15 10:10:00 SGT,,,
30076,2018-09-15 10:15:00 SGT,,,
30077,2018-09-15 10:20:00 SGT,,,
30078,2018-09-15 10:25:00 SGT,,,
30079,2018-09-15 10:30:00 SGT,,,
30080,2018-09-15 10:35:00 SGT,,,
30081,2018-09-15 10:40:00 SGT,,,
30082,2018-09-15 10:45:00 SGT,,,
30083,2018-09-15 10:50:00 SGT,,,
30084,2018-09-15 10:55:00 SGT,,,
30085,2018-09-15 11:00:00 SGT,,,
30086,2018-09-15 11:05:00 SGT,,,
30087,2018-09-15 11:10:00 SGT,,,
30088,2018-09-15 11:15:00 SGT,,,
30089,2018-09-15 11:20:00 SGT,,,
30090,2018-09-15 11:25:00 SGT,,,
30091,2018-09-15 11:30:00 SGT,,,
30092,2018-09-15 11:35:00 SGT,,,
30093,2018-09-15 11:40:00 SGT,,,
30094,2018-09-15 11:45:00 SGT,,,
30095,2018-09-15 11:50:00 SGT,,,
30096,2018-09-15 11:55:00 SGT,,,
30097,2018-09-15 12:00:00 SGT,,,
30098,2018-09-15 12:05:00 SGT,,,
30099,2018-09-15 12:10:00 SGT,,,
30100,2018-09-15 12:15:00 SGT,,,
30101,2018-09-15 12:20:00 SGT,,,
30102,2018-09-15 12:25:00 SGT,,,
30103,2018-09-15 12:30:00 SGT,,,
30104,2018-09-15 12:35:00 SGT,,,
30105,2018-09-15 12:40:00 SGT,,,
30106,2018-09-15 12:45:00 SGT,,,
30107,2018-09-15 12:50:00 SGT,,,
30108,2018-09-15 12:55:00 SGT,,,
30109,2018-09-15 13:00:00 SGT,,,
30110,2018-09-15 13:05:00 SGT,,,
30111,2018-09-15 13:10:00 SGT,,,
30112,2018-09-15 13:15:00 SGT,,,
30113,2018-09-15 13:20:00 SGT,,,
30114,2018-09-15 13:25:00 SGT,,,
30115,2018-09-15 13:30:00 SGT,,,
30116,2018-09-15 13:35:00 SGT,,,
30117,2018-09-15 13:40:00 SGT,,,
30118,2018-09-15 13:45:00 SGT,,,
30119,2018-09-15 13:50:00 SGT,,,
30120,2018-09-15 13:55:00 SGT,,,
30121,2018-09-15 14:00:00 SGT,,,
30122,2018-09-15 14:05:00 SGT,,,
30123,2018-09-15 14:10:00 SGT,,,
30124,2018-09-15 14:15:00 SGT,,,
30125,2018-09-15 14:20:00 SGT,,,
30126,2018-09-15 14:25:00 SGT,,,
30127,2018-09-15 14:30:00 SGT,,,
30128,2018-09-15 14:35:00 SGT,,,
30129,2018-09-15 14:40:00 SGT,,,
30130,2018-09-15 14:45:00 SGT,,,
30131,2018-09-15 14:50:00 SGT,,,
30132,2018-09-15 14:55:00 SGT,,,
30133,2018-09-15 15:00:00 SGT,,,
30134,2018-09-15 15:05:00 SGT,,,
30135,2018-09-15 15:10:00 SGT,,,
30136,2018-09-15 15:15:00 SGT,,,
30137,2018-09-15 15:20:00 SGT,,,
30138,2018-09-15 15:25:00 SGT,,,
30139,2018-09-15 15:30:00 SGT,,,
30140,2018-09-15 15:35:00 SGT,,,
30141,2018-09-15 15:40:00 SGT,,,
30142,2018-09-15 15:45:00 SGT,,,
30143,2018-09-15 15:50:00 SGT,,,
30144,2018-09-15 15:55:00 SGT,,,
30145,2018-09-15 16:00:00 SGT,,,
30146,2018-09-15 16:05:00 SGT,,,
30147,2018-09-15 16:10:00 SGT,,,
30148,2018-09-15 16:15:00 SGT,,,
30149,2018-09-15 16:20:00 SGT,,,
30150,2018-09-15 16:25:00 SGT,,,
30151,2018-09-15 16:30:00 SGT,,,
30152,2018-09-15 16:35:00 SGT,,,
30153,2018-09-15 16:40:00 SGT,,,
30154,2018-09-15 16:45:00 SGT,,,
30155,2018-09-15 16:50:00 SGT,,,
30156,2018-09-15 16:55:00 SGT,,,
30157,2018-09-15 17:00:00 SGT,,,
30158,2018-09-15 17:05:00 SGT,,,
30159,2018-09-15 17:10:00 SGT,,,
30160,2018-09-15 17:15:00 SGT,,,
30161,2018-09-15 17:20:00 SGT,,,
30162,2018-09-15 17:25:00 SGT,,,
30163,2018-09-15 17:30:00 SGT,,,
30164,2018-09-15 17:35:00 SGT,,,
30165,2018-09-15 17:40:00 SGT,,,
30166,2018-09-15 17:45:00 SGT,,,
30167,2018-09-15 17:50:00 SGT,,,
30168,2018-09-15 17:55:00 SGT,,,
30169,2018-09-15 18:00:00 SGT,,,
30170,2018-09-15 18:05:00 SGT,,,
30171,2018-09-15 18:10:00 SGT,,,
30172,2018-09-15 18:15:00 SGT,,,
30173,2018-09-15 18:20:00 SGT,,,
30174,2018-09-15 18:25:00 SGT,,,
30175,2018-09-15 18:30:00 SGT,,,
30176,2018-09-15 18:35:00 SGT,,,
30177,2018-09-15 18:40:00 SGT,,,
30178,2018-09-15 18:45:00 SGT,,,
30179,2018-09-15 18:50:00 SGT,,,
30180,2018-09-15 18:55:00 SGT,,,
30181,2018-09-15 19:00:00 SGT,,,
30182,2018-09-15 19:05:00 SGT,,,
30183,2018-09-15 19:10:00 SGT,,,
30184,2018-09-15 19:15:00 SGT,,,
30185,2018-09-15 19:20:00 SGT,,,
30186,2018-09-15 19:25:00 SGT,,,
30187,2018-09-15 19:30:00 SGT,,,
30188,2018-09-15 19:35:00 SGT,,,
30189,2018-09-15 19:40:00 SGT,,,
30190,2018-09-15 19:45:00 SGT,,,
30191,2018-09-15 19:50:00 SGT,,,
30192,2018-09-15 19:55:00 SGT,,,
30193,2018-09-15 20:00:00 SGT,,,
30194,2018-09-15 20:05:00 SGT,,,
30195,2018-09-15 20:10:00 SGT,,,
30196,2018-09-15 20:15:00 SGT,,,
30197,2018-09-15 20:20:00 SGT,,,
30198,2018-09-15 20:25:00 SGT,,,
30199,2018-09-15 20:30:00 SGT,,,
30200,2018-09-15 20:35:00 SGT,,,
30201,2018-09-15 20:40:00 SGT,,,
30202,2018-09-15 20:45:00 SGT,,,
30203,2018-09-15 20:50:00 SGT,,,
30204,2018-09-15 20:55:00 SGT,,,
30205,2018-09-15 21:00:00 SGT,,,
30206,2018-09-15 21:05:00 SGT,,,
30207,2018-09-15 21:10:00 SGT,,,
30208,2018-09-15 21:15:00 SGT,,,
30209,2018-09-15 21:20:00 SGT,,,
30210,2018-09-15 21:25:00 SGT,,,
30211,2018-09-15 21:30:00 SGT,,,
30212,2018-09-15 21:35:00 SGT,,,
30213,2018-09-15 21:40:00 SGT,,,
30214,2018-09-15 21:45:00 SGT,,,
30215,2018-09-15 21:50:00 SGT,,,
30216,2018-09-15 21:55:00 SGT,,,
30217,2018-09-15 22:00:00 SGT,,,
30218,2018-09-15 22:05:00 SGT,,,
30219,2018-09-15 22:10:00 SGT,,,
30220,2018-09-15 22:15:00 SGT,,,
30221,2018-09-15 22:20:00 SGT,,,
30222,2018-09-15 22:25:00 SGT,,,
30223,2018-09-15 22:30:00 SGT,,,
30224,2018-09-15 22:35:00 SGT,,,
30225,2018-09-15 22:40:00 SGT,,,
30226,2018-09-15 22:45:00 SGT,,,
30227,2018-09-15 22:50:00 SGT,,,
30228,2018-09-15 22:55:00 SGT,,,
30229,2018-09-15 23:00:00 SGT,,,
30230,2018-09-15 23:05:00 SGT,,,
30231,2018-09-15 23:10:00 SGT,,,
30232,2018-09-15 23:15:00 SGT,,,
30233,2018-09-15 23:20:00 SGT,,,
30234,2018-09-15 23:25:00 SGT,,,
30235,2018-09-15 23:30:00 SGT,,,
30236,2018-09-15 23:35:00 SGT,,,
30237,2018-09-15 23:40:00 SGT,,,
30238,2018-09-15 23:45:00 SGT,,,
30239,2018-09-15 23:50:00 SGT,,,
30240,2018-09-15 23:55:00 SGT,,,
30241,2018-09-16 00:00:00 SGT,,,
30242,2018-09-16 00:05:00 SGT,,,
30243,2018-09-16 00:10:00 SGT,,,
30244,2018-09-16 00:15:00 SGT,,,
30245,2018-09-16 00:20:00 SGT,,,
30246,2018-09-16 00:25:00 SGT,,,
30247,2018-09-16 00:30:00 SGT,,,
30248,2018-09-16 00:35:00 SGT,,,
30249,2018-09-16 00:40:00 SGT,,,
30250,2018-09-16 00:45:00 SGT,,,
30251,2018-09-16 00:50:00 SGT,,,
30252,2018-09-16 00:55:00 SGT,,,
30253,2018-09-16 01:00:00 SGT,,,
30254,2018-09-16 01:05:00 SGT,,,
30255,2018-09-16 01:10:00 SGT,,,
30256,2018-09-16 01:15:00 SGT,,,
30257,2018-09-16 01:20:00 SGT,,,
30258,2018-09-16 01:25:00 SGT,,,
30259,2018-09-16 01:30:00 SGT,,,
30260,2018-09-16 01:35:00 SGT,,,
30261,2018-09-16 01:40:00 SGT,,,
30262,2018-09-16 01:45:00 SGT,,,
30263,2018-09-16 01:50:00 SGT,,,
30264,2018-09-16 01:55:00 SGT,,,
30265,2018-09-16 02:00:00 SGT,,,
30266,2018-09-16 02:05:00 SGT,,,
30267,2018-09-16 02:10:00 SGT,,,
30268,2018-09-16 02:15:00 SGT,,,
30269,2018-09-16 02:20:00 SGT,,,
30270,2018-09-16 02:25:00 SGT,,,
30271,2018-09-16 02:30:00 SGT,,,
30272,2018-09-16 02:35:00 SGT,,,
30273,2018-09-16 02:40:00 SGT,,,
30274,2018-09-16 02:45:00 SGT,,,
30275,2018-09-16 02:50:00 SGT,,,
30276,2018-09-16 02:55:00 SGT,,,
30277,2018-09-16 03:00:00 SGT,,,
30278,2018-09-16 03:05:00 SGT,,,
